experiment_id,seed,panel_id,scenario,washout_batches,direction,method,intervention,accuracy_change,nll_change,brier_change,ece15_change,error_change
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ab,tent,optimizer_aux,0.0,0.0005740504798661394,0.00014596695728041897,-1.286448362008974e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ba,tent,optimizer_aux,0.0,0.0005331783401625323,0.00015964161019221823,-0.0013274700660219074,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ab,tent,parameters_optimizer_aux,0.0,0.0011637979703054135,0.0003952408970379073,-0.0013920816181759998,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ba,tent,parameters_optimizer_aux,0.0,0.00121339395673159,0.00038560287739380916,-0.0013756640310614021,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ab,tent,all,0.0,0.0011637979703054135,0.0003952408970379073,-0.0013920816181759998,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ba,tent,all,0.0,0.00121339395673159,0.00038560287739380916,-0.0013756640310614021,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,parameters,0.0,-0.0005326939401344433,2.643242939731616e-05,0.001488253571445608,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,parameters,0.0,-0.0004761488365838673,1.0554659372608022e-05,0.0004735631478435809,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,optimizer,0.0,-0.0033853320431629363,-0.0007065569302106001,0.00015986822679961432,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,optimizer,0.0,-0.0034074268108776895,-0.0006962142776087976,0.00016097725302899324,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,parameters_optimizer,0.0,-0.003910334352170031,-0.0006779584563174068,0.0013117208351428045,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,parameters_optimizer,0.0,-0.003872075295684896,-0.0006823041670385166,0.0013305548690575875,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,parameters_aux,0.0,-0.0005326939401344433,2.643242939731616e-05,0.001488253571445608,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,parameters_aux,0.0,-0.0004761488365838673,1.0554659372608022e-05,0.0004735631478435809,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,optimizer_aux,0.0,-0.0033853320431629363,-0.0007065569302106001,0.00015986822679961432,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,optimizer_aux,0.0,-0.0034074268108776895,-0.0006962142776087976,0.00016097725302899324,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,parameters_optimizer_aux,0.0,-0.003910334352170031,-0.0006779584563174068,0.0013117208351428045,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,parameters_optimizer_aux,0.0,-0.003872075295684896,-0.0006823041670385166,0.0013305548690575875,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,all,0.0,-0.003910334352170031,-0.0006779584563174068,0.0013117208351428045,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,all,0.0,-0.003872075295684896,-0.0006823041670385166,0.0013305548690575875,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ab,sar_complete,parameters,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ba,sar_complete,parameters,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ab,sar_complete,optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ba,sar_complete,optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ab,sar_complete,parameters_optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ba,sar_complete,parameters_optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ab,sar_complete,aux,0.0,0.001606636915491233,0.00023455195871541212,0.00016804091250699482,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ba,sar_complete,aux,0.0,0.0015967496862758779,0.00023248092177119428,0.0001688994901732077,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ab,sar_complete,parameters_aux,0.0,0.001606636915491233,0.00023455195871541212,0.00016804091250699482,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ba,sar_complete,parameters_aux,0.0,0.0015967496862758779,0.00023248092177119428,0.0001688994901732077,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ab,sar_complete,optimizer_aux,0.0,0.001606636915491233,0.00023455195871541212,0.00016804091250699482,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ba,sar_complete,optimizer_aux,0.0,0.0015967496862758779,0.00023248092177119428,0.0001688994901732077,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ab,sar_complete,parameters_optimizer_aux,0.0,0.001606636915491233,0.00023455195871541212,0.00016804091250699482,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ba,sar_complete,parameters_optimizer_aux,0.0,0.0015967496862758779,0.00023248092177119428,0.0001688994901732077,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ab,sar_complete,all,0.0,0.001606636915491233,0.00023455195871541212,0.00016804091250699482,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,0,ba,sar_complete,all,0.0,0.0015967496862758779,0.00023248092177119428,0.0001688994901732077,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,parameters,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,parameters,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,parameters_optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,parameters_optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,aux,0.0,-0.00040273613437546985,-0.00011062397879918473,-6.310961236793977e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,aux,0.0,-0.00040273613437546985,-0.00011062397879918473,-6.310961236793977e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,parameters_aux,0.0,-0.00040273613437546985,-0.00011062397879918473,-6.310961236793977e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,parameters_aux,0.0,-0.00040273613437546985,-0.00011062397879918473,-6.310961236793977e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,optimizer_aux,0.0,-0.00040273613437546985,-0.00011062397879918473,-6.310961236793977e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,optimizer_aux,0.0,-0.00040273613437546985,-0.00011062397879918473,-6.310961236793977e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,parameters_optimizer_aux,0.0,-0.00040273613437546985,-0.00011062397879918473,-6.310961236793977e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,parameters_optimizer_aux,0.0,-0.00040273613437546985,-0.00011062397879918473,-6.310961236793977e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,all,0.0,-0.00040273613437546985,-0.00011062397879918473,-6.310961236793977e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,all,0.0,-0.00040273613437546985,-0.00011062397879918473,-6.310961236793977e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,source,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,source,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,source,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,source,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,norm,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,norm,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,norm,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,norm,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,parameters,0.0,-5.130705491460108e-05,-8.07223217396992e-05,1.8721873051899193e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,parameters,0.0,-7.023240805929809e-05,-6.47342520713988e-05,5.310829393201377e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,optimizer,0.0,-3.5141017014600484e-05,-3.367479697689857e-05,3.935312723000323e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,optimizer,0.0,-3.0175772985897853e-05,-4.529379312509865e-05,1.0461400730700163e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,parameters_optimizer,0.0,-8.505992381990096e-05,-0.00011352613298009837,2.2399608231700452e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,parameters_optimizer,0.0,-9.905653628380223e-05,-0.00010915456941969909,1.554865096470119e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,parameters_aux,0.0,-5.130705491460108e-05,-8.07223217396992e-05,1.8721873051899193e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,parameters_aux,0.0,-7.023240805929809e-05,-6.47342520713988e-05,5.310829393201377e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,optimizer_aux,0.0,-3.5141017014600484e-05,-3.367479697689857e-05,3.935312723000323e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,optimizer_aux,0.0,-3.0175772985897853e-05,-4.529379312509865e-05,1.0461400730700163e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,parameters_optimizer_aux,0.0,-8.505992381990096e-05,-0.00011352613298009837,2.2399608231700452e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,parameters_optimizer_aux,0.0,-9.905653628380223e-05,-0.00010915456941969909,1.554865096470119e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,all,0.0,-8.505992381990096e-05,-0.00011352613298009837,2.2399608231700452e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,all,0.0,-9.905653628380223e-05,-0.00010915456941969909,1.554865096470119e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,parameters,0.0,-7.489560105830573e-05,-0.00010200077908999877,2.049669815360096e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,parameters,0.0,-8.752435016439603e-05,-9.144391345530106e-05,1.1689999767899167e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,optimizer,0.0,-2.4927063038103492e-05,-2.1454772624999313e-05,1.9445986002009086e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,optimizer,0.0,-2.173519366539811e-05,-2.9113577923400857e-05,6.294017353299791e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,parameters_optimizer,0.0,-9.882806657450505e-05,-0.00012273296236019887,2.2278936892600534e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,parameters_optimizer,0.0,-0.00010803634047239913,-0.00011971200131749918,1.775810072479969e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,parameters_aux,0.0,-7.489560105830573e-05,-0.00010200077908999877,2.049669815360096e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,parameters_aux,0.0,-8.752435016439603e-05,-9.144391345530106e-05,1.1689999767899167e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,optimizer_aux,0.0,-2.4927063038103492e-05,-2.1454772624999313e-05,1.9445986002009086e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,optimizer_aux,0.0,-2.173519366539811e-05,-2.9113577923400857e-05,6.294017353299791e-06,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,parameters_optimizer_aux,0.0,-9.882806657450505e-05,-0.00012273296236019887,2.2278936892600534e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,parameters_optimizer_aux,0.0,-0.00010803634047239913,-0.00011971200131749918,1.775810072479969e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,tent,all,0.0,-9.882806657450505e-05,-0.00012273296236019887,2.2278936892600534e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,tent,all,0.0,-0.00010803634047239913,-0.00011971200131749918,1.775810072479969e-05,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,parameters,0.0,-2.691092030951414e-07,-2.0928086830185322e-07,6.950998980050083e-08,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,parameters,0.0,-4.1535447199703146e-08,-3.846130600115849e-08,9.925006170044548e-08,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,parameters_optimizer,0.0,-2.691092030951414e-07,-2.0928086830185322e-07,6.950998980050083e-08,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,parameters_optimizer,0.0,-4.1535447199703146e-08,-3.846130600115849e-08,9.925006170044548e-08,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,parameters_aux,0.0,-2.691092030951414e-07,-2.0928086830185322e-07,6.950998980050083e-08,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,parameters_aux,0.0,-4.1535447199703146e-08,-3.846130600115849e-08,9.925006170044548e-08,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,optimizer_aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,optimizer_aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,parameters_optimizer_aux,0.0,-2.691092030951414e-07,-2.0928086830185322e-07,6.950998980050083e-08,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,parameters_optimizer_aux,0.0,-4.1535447199703146e-08,-3.846130600115849e-08,9.925006170044548e-08,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,all,0.0,-2.691092030951414e-07,-2.0928086830185322e-07,6.950998980050083e-08,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,all,0.0,-4.1535447199703146e-08,-3.846130600115849e-08,9.925006170044548e-08,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,sar_complete,parameters,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,sar_complete,parameters,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,sar_complete,optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,sar_complete,optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,sar_complete,parameters_optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,sar_complete,parameters_optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,sar_complete,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,sar_complete,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,sar_complete,parameters_aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,sar_complete,parameters_aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,sar_complete,optimizer_aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,sar_complete,optimizer_aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,sar_complete,parameters_optimizer_aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,sar_complete,parameters_optimizer_aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ab,sar_complete,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,29,uci_internal_fixed,blur_noise_to_clean,4,ba,sar_complete,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ab,source,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ba,source,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ab,source,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ba,source,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ab,norm,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ba,norm,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ab,norm,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ba,norm,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ab,tent,parameters,0.0,-0.0005745463749505797,-0.00010206806560136839,-0.00017401224994710585,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ba,tent,parameters,0.0,-0.00017768890318814456,-1.646451586512221e-06,-0.00010174649462429963,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ab,tent,optimizer,0.0,-0.00012476161004526531,-1.5195247119070832e-05,-3.557829681830049e-05,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ba,tent,optimizer,0.0,-0.0003559512654045527,-6.976315499812591e-05,-7.073470482971134e-05,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ab,tent,parameters_optimizer,0.0,-0.0006974097765434228,-0.00011652134287115645,-0.000209754366927703,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ba,tent,parameters_optimizer,0.0,-0.0005290094354325481,-6.975257603919482e-05,-0.00017252485693620978,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ab,tent,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ba,tent,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ab,tent,parameters_aux,0.0,-0.0005745463749505797,-0.00010206806560136839,-0.00017401224994710585,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ba,tent,parameters_aux,0.0,-0.00017768890318814456,-1.646451586512221e-06,-0.00010174649462429963,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ab,tent,optimizer_aux,0.0,-0.00012476161004526531,-1.5195247119070832e-05,-3.557829681830049e-05,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ba,tent,optimizer_aux,0.0,-0.0003559512654045527,-6.976315499812591e-05,-7.073470482971134e-05,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ab,tent,parameters_optimizer_aux,0.0,-0.0006974097765434228,-0.00011652134287115645,-0.000209754366927703,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ba,tent,parameters_optimizer_aux,0.0,-0.0005290094354325481,-6.975257603919482e-05,-0.00017252485693620978,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ab,tent,all,0.0,-0.0006974097765434228,-0.00011652134287115645,-0.000209754366927703,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,0,ba,tent,all,0.0,-0.0005290094354325481,-6.975257603919482e-05,-0.00017252485693620978,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,parameters,0.0,4.866874481956884e-05,0.00011977418835168452,-0.00023017541781700235,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,parameters,0.0,0.0003103802091409813,0.00018588501649469125,-0.00018261274217221124,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,optimizer,0.0,0.0009772949381559037,0.0003513242297096819,-7.732503630920873e-05,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,optimizer,0.0,0.0008227666747742113,0.0003143762609860712,-0.00010022435188090928,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,parameters_optimizer,0.0,0.001033108480540501,0.000473965299228718,-0.0003084799263248089,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,parameters_optimizer,0.0,0.0011423924011116915,0.0005039764770675137,-0.00028399983748921,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,parameters_aux,0.0,4.866874481956884e-05,0.00011977418835168452,-0.00023017541781700235,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,parameters_aux,0.0,0.0003103802091409813,0.00018588501649469125,-0.00018261274217221124,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,optimizer_aux,0.0,0.0009772949381559037,0.0003513242297096819,-7.732503630920873e-05,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,optimizer_aux,0.0,0.0008227666747742113,0.0003143762609860712,-0.00010022435188090928,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,parameters_optimizer_aux,0.0,0.001033108480540501,0.000473965299228718,-0.0003084799263248089,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ba,tent,parameters_optimizer_aux,0.0,0.0011423924011116915,0.0005039764770675137,-0.00028399983748921,-0.0
stage_a_uci_v2,43,uci_internal_fixed,noise_brightness_to_blur,4,ab,tent,all,0.0,0.001033108480540501,0.000473965299228718,-0.0003084799263248089,-0.0
