experiment_id,seed,panel_id,scenario,washout_batches,direction,method,intervention,accuracy_change,nll_change,brier_change,ece15_change,error_change
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,source,none,0.0,0.0005490592257758053,0.00039650126957449863,0.0012347337954634,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,source,all,0.0,0.0005490592257758053,0.00039650126957449863,0.0012347337954634,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,source,all,0.0,0.0005490592257758053,0.00039650126957449863,0.0012347337954634,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,none,0.0,0.00014836411151720325,7.420998900870002e-05,2.31581528225e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,none,0.0,0.00014450505191990204,7.161730342740077e-05,2.376973640120031e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,parameters,0.0,3.797942319100356e-05,1.9918684355298838e-05,3.364018983100306e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,parameters,0.0,5.0448105460398907e-05,2.370589118350086e-05,3.4177569510004946e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,optimizer,0.0,0.0001163473003879048,5.668064598560174e-05,1.8437444678399625e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,optimizer,0.0,9.984207507940379e-05,5.014960157170151e-05,1.8926850056099134e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,parameters_optimizer,0.0,6.2277618846987015e-06,2.265691339698589e-06,-1.8027976063997309e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,parameters_optimizer,0.0,6.2277618846987015e-06,2.265691339698589e-06,-1.8027976063997309e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,aux,0.0,0.00014836411151720325,7.420998900870002e-05,2.31581528225e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,aux,0.0,0.00014450505191990204,7.161730342740077e-05,2.376973640120031e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,parameters_aux,0.0,3.797942319100356e-05,1.9918684355298838e-05,3.364018983100306e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,parameters_aux,0.0,5.0448105460398907e-05,2.370589118350086e-05,3.4177569510004946e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,tent,optimizer_aux,0.0,0.0001163473003879048,5.668064598560174e-05,1.8437444678399625e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,tent,optimizer_aux,0.0,9.984207507940379e-05,5.014960157170151e-05,1.8926850056099134e-05,-0.0
