experiment_id,method,intervention,washout_batches,direction,seed,panel_id,accuracy,nll,brier,ece15,seconds,updates,skipped,recoveries,n_scenarios
stage_a_uci_v1,sar_complete,optimizer_aux,0,ab,17,uci_internal_fixed,0.859375,0.503698549903575,0.21654373566293117,0.08057687450120081,0.13515400000324004,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,optimizer_aux,0,ab,29,uci_internal_fixed,0.8447265625,0.6318435146653553,0.24525235301770004,0.09349226239343,0.18786199999885866,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,optimizer_aux,0,ab,43,uci_internal_fixed,0.880859375,0.40553129810547567,0.1803167578216972,0.06287876273967889,0.1930452999949921,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,optimizer_aux,0,ba,17,uci_internal_fixed,0.859375,0.503699288810314,0.2165440424039253,0.08057627214565251,0.16447550000157204,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,optimizer_aux,0,ba,29,uci_internal_fixed,0.8447265625,0.6318434008784773,0.2452522676079189,0.09349224752339405,0.2466293999968911,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,optimizer_aux,0,ba,43,uci_internal_fixed,0.880859375,0.40553300778210555,0.18031694825704694,0.06287712112426609,0.17772750000585796,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,optimizer_aux,4,ab,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.1593352499985485,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,optimizer_aux,4,ab,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.15024635000008854,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,optimizer_aux,4,ab,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.3257089000035194,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,optimizer_aux,4,ba,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.15588745000422932,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,optimizer_aux,4,ba,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.1871141499941586,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,optimizer_aux,4,ba,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.2431360000118729,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,parameters,0,ab,17,uci_internal_fixed,0.8583984375,0.5041926204920896,0.21668722437180815,0.08152613942305854,0.14501124999515008,16.0,0.0,11.5,2
stage_a_uci_v1,sar_complete,parameters,0,ab,29,uci_internal_fixed,0.8447265625,0.6310400616530081,0.24513497239790819,0.0934082766921714,0.1414798000041628,16.0,0.0,13.5,2
stage_a_uci_v1,sar_complete,parameters,0,ab,43,uci_internal_fixed,0.880859375,0.4064295110131153,0.18061104522770854,0.06282163596435164,0.15971705000993094,16.0,0.0,13.5,2
stage_a_uci_v1,sar_complete,parameters,0,ba,17,uci_internal_fixed,0.8583984375,0.5040344698716808,0.2166466240719374,0.08152882028571175,0.13183585000660963,16.0,0.0,10.5,2
stage_a_uci_v1,sar_complete,parameters,0,ba,29,uci_internal_fixed,0.8447265625,0.6310450052676158,0.2451360079163803,0.0934078474033383,0.14211815000453495,16.0,0.0,13.0,2
stage_a_uci_v1,sar_complete,parameters,0,ba,43,uci_internal_fixed,0.880859375,0.4064295110131153,0.18061104522770854,0.06282163596435164,0.1911572000026353,16.0,0.0,13.5,2
stage_a_uci_v1,sar_complete,parameters,4,ab,17,uci_internal_fixed,0.8583984375,0.5037641486303785,0.21657729182921606,0.08153867859604605,0.1610226999982842,16.0,0.0,10.0,2
stage_a_uci_v1,sar_complete,parameters,4,ab,29,uci_internal_fixed,0.8447265625,0.6320447481779414,0.24530756036666548,0.0934954526290433,0.16800184999738121,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,parameters,4,ab,43,uci_internal_fixed,0.880859375,0.4065084928958825,0.1806300931577187,0.0628265272126512,0.16879350000090193,16.0,0.0,11.5,2
stage_a_uci_v1,sar_complete,parameters,4,ba,17,uci_internal_fixed,0.859375,0.5038517687837049,0.21659213499645635,0.0805681462977542,0.1578565000017988,16.0,0.0,9.5,2
stage_a_uci_v1,sar_complete,parameters,4,ba,29,uci_internal_fixed,0.8447265625,0.6320447481779414,0.24530756036666548,0.0934954526290433,0.1426447999983793,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,parameters,4,ba,43,uci_internal_fixed,0.880859375,0.4065084928958825,0.1806300931577187,0.0628265272126512,0.16479450000042556,16.0,0.0,11.5,2
stage_a_uci_v1,sar_complete,parameters_aux,0,ab,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.13764999999693825,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,parameters_aux,0,ab,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.36753460000909394,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,parameters_aux,0,ab,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.207885100004205,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,parameters_aux,0,ba,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.14830899999651587,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,parameters_aux,0,ba,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.17916420000256034,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,parameters_aux,0,ba,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.17949444999976544,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,parameters_aux,4,ab,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.1716207500066957,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,parameters_aux,4,ab,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.15388044999417616,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,parameters_aux,4,ab,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.22795710000355024,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,parameters_aux,4,ba,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.15258710000489364,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,parameters_aux,4,ba,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.1447776999993948,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,parameters_aux,4,ba,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.2789569500018842,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,parameters_optimizer,0,ab,17,uci_internal_fixed,0.8583984375,0.5041926299953787,0.21668722440920746,0.0815261299385983,0.27060604999860516,16.0,0.0,11.5,2
stage_a_uci_v1,sar_complete,parameters_optimizer,0,ab,29,uci_internal_fixed,0.8447265625,0.6310400616530081,0.24513497239790819,0.0934082766921714,0.16432524999981973,16.0,0.0,13.5,2
stage_a_uci_v1,sar_complete,parameters_optimizer,0,ab,43,uci_internal_fixed,0.880859375,0.4064295110131153,0.18061104522770854,0.06282163596435164,0.1817623499955516,16.0,0.0,13.5,2
stage_a_uci_v1,sar_complete,parameters_optimizer,0,ba,17,uci_internal_fixed,0.8583984375,0.5040345386930848,0.21664665975108302,0.08152878177321685,0.1838160499974037,16.0,0.0,10.5,2
stage_a_uci_v1,sar_complete,parameters_optimizer,0,ba,29,uci_internal_fixed,0.8447265625,0.6310450052676158,0.2451360079163803,0.0934078474033383,0.1821002000069711,16.0,0.0,13.0,2
stage_a_uci_v1,sar_complete,parameters_optimizer,0,ba,43,uci_internal_fixed,0.880859375,0.4064295110131153,0.18061104522770854,0.06282163596435164,0.16715095000108698,16.0,0.0,13.5,2
stage_a_uci_v1,sar_complete,parameters_optimizer,4,ab,17,uci_internal_fixed,0.8583984375,0.5037641486303785,0.21657729182921606,0.08153867859604605,0.14798445000633365,16.0,0.0,10.0,2
stage_a_uci_v1,sar_complete,parameters_optimizer,4,ab,29,uci_internal_fixed,0.8447265625,0.6320447481779414,0.24530756036666548,0.0934954526290433,0.13214004999463208,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,parameters_optimizer,4,ab,43,uci_internal_fixed,0.880859375,0.4065084928958825,0.1806300931577187,0.0628265272126512,0.1809433999951579,16.0,0.0,11.5,2
stage_a_uci_v1,sar_complete,parameters_optimizer,4,ba,17,uci_internal_fixed,0.859375,0.5038517687837049,0.21659213499645635,0.0805681462977542,0.18614150000212246,16.0,0.0,9.5,2
stage_a_uci_v1,sar_complete,parameters_optimizer,4,ba,29,uci_internal_fixed,0.8447265625,0.6320447481779414,0.24530756036666548,0.0934954526290433,0.14121289999457076,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,parameters_optimizer,4,ba,43,uci_internal_fixed,0.880859375,0.4065084928958825,0.1806300931577187,0.0628265272126512,0.1823045500059379,16.0,0.0,11.5,2
stage_a_uci_v1,sar_complete,parameters_optimizer_aux,0,ab,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.16931355000269832,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,parameters_optimizer_aux,0,ab,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.19017270000040293,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,parameters_optimizer_aux,0,ab,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.187796199999866,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,parameters_optimizer_aux,0,ba,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.5417149000058998,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,parameters_optimizer_aux,0,ba,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.24640429999999464,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,parameters_optimizer_aux,0,ba,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.18341339999460615,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,parameters_optimizer_aux,4,ab,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.16296220000367612,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,parameters_optimizer_aux,4,ab,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.20030934999522285,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,parameters_optimizer_aux,4,ab,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.2584394500008784,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,parameters_optimizer_aux,4,ba,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.1646592999968561,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,parameters_optimizer_aux,4,ba,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.31362719999742694,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,parameters_optimizer_aux,4,ba,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.2703378499936661,16.0,0.0,8.0,2
stage_a_uci_v1,source,all,0,ab,17,uci_internal_fixed,0.8681640625,0.39369090117525873,0.19237211218524314,0.04125574814589005,0.02138325000123585,0.0,0.0,0.0,2
stage_a_uci_v1,source,all,0,ab,29,uci_internal_fixed,0.84375,0.49965523580356414,0.2361934600178015,0.03959627423661675,0.0293827499990584,0.0,0.0,0.0,2
stage_a_uci_v1,source,all,0,ab,43,uci_internal_fixed,0.73046875,0.7622904980643,0.3899955651400401,0.1503717455661486,0.0312101000017719,0.0,0.0,0.0,2
stage_a_uci_v1,source,all,0,ba,17,uci_internal_fixed,0.8681640625,0.39369090117525873,0.19237211218524314,0.04125574814589005,0.02014124999550395,0.0,0.0,0.0,2
stage_a_uci_v1,source,all,0,ba,29,uci_internal_fixed,0.84375,0.49965523580356414,0.2361934600178015,0.03959627423661675,0.0271479499933775,0.0,0.0,0.0,2
stage_a_uci_v1,source,all,0,ba,43,uci_internal_fixed,0.73046875,0.7622904980643,0.3899955651400401,0.1503717455661486,0.029925249997177147,0.0,0.0,0.0,2
stage_a_uci_v1,source,all,4,ab,17,uci_internal_fixed,0.8681640625,0.39369090117525873,0.19237211218524314,0.04125574814589005,0.0223151500031235,0.0,0.0,0.0,2
stage_a_uci_v1,source,all,4,ab,29,uci_internal_fixed,0.84375,0.49965523580356414,0.2361934600178015,0.03959627423661675,0.031502950005233246,0.0,0.0,0.0,2
stage_a_uci_v1,source,all,4,ab,43,uci_internal_fixed,0.73046875,0.7622904980643,0.3899955651400401,0.1503717455661486,0.030353200003446504,0.0,0.0,0.0,2
stage_a_uci_v1,source,all,4,ba,17,uci_internal_fixed,0.8681640625,0.39369090117525873,0.19237211218524314,0.04125574814589005,0.0218616499987547,0.0,0.0,0.0,2
stage_a_uci_v1,source,all,4,ba,29,uci_internal_fixed,0.84375,0.49965523580356414,0.2361934600178015,0.03959627423661675,0.02962979999574595,0.0,0.0,0.0,2
stage_a_uci_v1,source,all,4,ba,43,uci_internal_fixed,0.73046875,0.7622904980643,0.3899955651400401,0.1503717455661486,0.03051075000257695,0.0,0.0,0.0,2
stage_a_uci_v1,source,none,0,ab,17,uci_internal_fixed,0.8681640625,0.39369090117525873,0.19237211218524314,0.04125574814589005,0.0388731499988352,0.0,0.0,0.0,2
stage_a_uci_v1,source,none,0,ab,29,uci_internal_fixed,0.84375,0.49965523580356414,0.2361934600178015,0.03959627423661675,0.042169500004092655,0.0,0.0,0.0,2
stage_a_uci_v1,source,none,0,ab,43,uci_internal_fixed,0.73046875,0.7622904980643,0.3899955651400401,0.1503717455661486,0.037716849998105303,0.0,0.0,0.0,2
