experiment_id,method,intervention,washout_batches,metric,n_panels,mean,sd,ci95_low,ci95_high,n_seeds_min,n_seeds_max,individual_panels,interval_type
stage_a_uci_v1,sar_complete,factorial:PO,4,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PO,4,nll_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PO,4,brier_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:POE,0,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:POE,0,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:POE,0,nll_gap_factorial,1,1.4262510767322951e-09,,,,3,3,"{""uci_internal_fixed"": 1.4262510767322951e-09}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:POE,0,brier_gap_factorial,1,8.460306332817394e-10,,,,3,3,"{""uci_internal_fixed"": 8.460306332817394e-10}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:POE,4,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:POE,4,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:POE,4,nll_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:POE,4,brier_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:E,0,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:E,0,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:E,0,nll_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:E,0,brier_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:E,4,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:E,4,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:E,4,nll_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:E,4,brier_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,tent,factorial:O,0,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
