experiment_id,method,intervention,washout_batches,direction,metric,n_panels,mean,sd,ci95_low,ci95_high,n_seeds_min,n_seeds_max,individual_panels,interval_type
stage_a_uci_v1,sar_complete,optimizer,0,ba,brier_change,1,-0.058722679996010885,,,,3,3,"{""uci_internal_fixed"": -0.058722679996010885}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,ba,ece15_change,1,0.00217852617596441,,,,3,3,"{""uci_internal_fixed"": 0.00217852617596441}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,ab,accuracy_change,1,0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": 0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,ab,error_change,1,-0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": -0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,ab,nll_change,1,-0.03777308177964017,,,,3,3,"{""uci_internal_fixed"": -0.03777308177964017}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,ab,brier_change,1,-0.05868206399649482,,,,3,3,"{""uci_internal_fixed"": -0.05868206399649482}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,ab,ece15_change,1,0.0022122968296950513,,,,3,3,"{""uci_internal_fixed"": 0.0022122968296950513}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,ba,accuracy_change,1,0.047526041666666664,,,,3,3,"{""uci_internal_fixed"": 0.047526041666666664}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,ba,error_change,1,-0.047526041666666664,,,,3,3,"{""uci_internal_fixed"": -0.047526041666666664}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,ba,nll_change,1,-0.03774387506186472,,,,3,3,"{""uci_internal_fixed"": -0.03774387506186472}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,ba,brier_change,1,-0.05867711627408139,,,,3,3,"{""uci_internal_fixed"": -0.05867711627408139}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,ba,ece15_change,1,0.0018887860635977693,,,,3,3,"{""uci_internal_fixed"": 0.0018887860635977693}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,0,ab,accuracy_change,1,0.047526041666666664,,,,3,3,"{""uci_internal_fixed"": 0.047526041666666664}",descriptive panel t interval; design-conditional
